X,Y,OBJECTID,Objecttype,Type_fietsstalling,Ligging,Straatnaam,Huisnummer,Aanvulling,District,Postcode,Fietspomp,Objectcode,Aantal_plaatsen,Aantal_rijen
497185.197794176,6661325.07398636,526400,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Gallifortlei,220,od hoek,Deurne,2100,,FS_0008800,2,1
496935.628224155,6660838.1113773,526401,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Gallifortlei,104-106,hoek eikblokstraat en boshovestraat,Deurne,2100,,FS_0008801,2,1
496742.473970359,6660618.14739108,526402,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Gallifortlei,57-59,,Deurne,2100,,FS_0008802,2,1
496698.539431312,6660502.76113366,526403,FIETSSTALLING,HAAKBEUGEL_GROEP,VOETPAD,Gallifortlei,37-39,to 37-39,Deurne,2100,,FS_0008803,10,1
496617.605186465,6660391.15712135,526404,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Gallifortlei,2,,Deurne,2100,,FS_0008804,4,1
496589.019016515,6660385.67062316,526405,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Gallifortlei,3,,Deurne,2100,,FS_0008805,4,1
496577.605079147,6660334.06965574,526406,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,104,,Deurne,2100,,FS_0008806,7,1
496774.220321094,6660975.28536339,526407,FIETSSTALLING,BUISBEUGEL_GROEP,PLEIN,Eikblokstraat,,to clara snellingsstraat op pleintje,Deurne,2100,,FS_0008807,2,1
496812.103461523,6660984.4539747,526408,FIETSSTALLING,BUISBEUGEL_GROEP,PLEIN,Clara Snellingsstraat,24-26,to 24-26 op pleintje,Deurne,2100,,FS_0008808,2,1
496537.907338578,6660861.29014266,526409,FIETSSTALLING,P_BEUGEL_GROEP,VOETPAD,Pieter De Ridderstraat,5,,Deurne,2100,,FS_0008809,4,1
495988.385049436,6660335.80470036,526410,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,27-29,,Deurne,2100,,FS_0008810,6,1
496000.248445626,6660338.63557093,526411,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,29-31,,Deurne,2100,,FS_0008811,6,1
495987.286287733,6660293.761025,526412,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,36,,Deurne,2100,,FS_0008812,2,1
495992.867238508,6660298.40611525,526413,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,38,,Deurne,2100,,FS_0008813,2,1
495915.429508975,6660353.74560256,526414,FIETSSTALLING,P_BEUGEL_GROEP,PARKEERZONE,Rodekruisplein,,thv Lakborslei,Deurne,2100,,FS_0008814,7,1
495562.324697165,6661049.38081341,526415,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ten Eekhovelei,43-69,op grasveld langs het pad,Deurne,2100,,FS_0008815,6,1
495738.596846119,6661539.97881889,526416,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Meeuwenhoflei,2,od hoek,Deurne,2100,,FS_0008816,4,1
495493.969026888,6662039.4355796,526417,FIETSSTALLING,NIETJE_ENKEL,PLEIN,Van Heetveldelei,133,to 133 oh plein,Deurne,2100,,FS_0008817,1,1
495034.710169866,6661772.02408114,526418,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ten Eekhovelei,281-285,,Deurne,2100,,FS_0008818,6,2
494812.366466158,6662012.76695006,526419,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ten Eekhovelei,359,,Deurne,2100,,FS_0008819,2,1
494789.450599052,6662290.51371165,526420,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Duyststraat,32,to 32,Deurne,2100,,FS_0008820,4,1
495477.512531099,6662517.38595904,526421,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Van Duyststraat,188,to 165,Deurne,2100,,FS_0008821,2,1
495738.236865996,6662578.39911082,526422,FIETSSTALLING,NIETJE_GROEP,PLEIN,Meyersstraat,22a,to 22a oh plein,Deurne,2100,,FS_0008822,2,1
497440.57766659,6661507.92619403,526423,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Frans Messingstraat,38,,Deurne,2100,,FS_0008823,10,1
496686.664760401,6660272.72229766,526424,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Turnhoutsebaan,124,,Deurne,2100,,FS_0008825,2,1
496808.273635697,6660305.22266505,526425,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,165,,Deurne,2100,,FS_0008826,7,1
497151.786689613,6660284.5214488,526426,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Turnhoutsebaan,230,,Deurne,2100,,FS_0008827,2,1
497168.095307594,6660331.51569082,526427,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Turnhoutsebaan,247,od hoek,Deurne,2100,,FS_0008828,3,1
497719.35585185,6661335.02271616,526428,FIETSSTALLING,NIETJE_GROEP,PLEIN,Baron Leroystraat,114,to 114,Deurne,2100,,FS_0008830,2,1
498576.074239865,6661333.46370259,526429,FIETSSTALLING,RIK_GROEP,MIDDENBERM,Venneborglaan,203,to 203,Deurne,2100,,FS_0008832,2,1
498594.287924806,6661000.7212896,526430,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ruggeveldlaan,617,,Deurne,2100,,FS_0008833,4,1
498190.854351307,6660144.46708501,526431,FIETSSTALLING,RIK_GROEP,PLEIN,August Van De Wielelei,,"plein Schotensesteenweg, naast het Vélostation",Deurne,2100,,FS_0008834,3,1
498833.122653286,6661343.24762437,526432,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Schotensesteenweg,250-252,,Deurne,2100,,FS_0008835,2,1
499045.60047959,6660262.09389313,526433,FIETSSTALLING,RIK_GROEP,VOETPAD,August Van De Wielelei,132,,Deurne,2100,,FS_0008836,16,1
498649.028286714,6661756.00121921,526434,FIETSSTALLING,RIK_GROEP,VOETPAD,Frans Van Heymbeecklaan,2,od hoek,Deurne,2100,,FS_0008837,3,1
498632.212884266,6660960.51104816,526435,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Ruggeveldlaan,614,,Deurne,2100,,FS_0008838,4,1
498123.249810835,6657377.60082409,526436,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,GROENZONE,Kerkhofweg,20,,Deurne,2100,,FS_0008839,12,1
497300.725078369,6655853.04147215,526437,FIETSSTALLING,P_BEUGEL_GROEP,PLEIN,Drakenhoflaan,270,to 270 oh plein,Deurne,2100,,FS_0008840,3,1
497079.333821742,6655715.12897971,526438,FIETSSTALLING,RIK_GROEP,VOETPAD,Leon Stampelaan,13,,Deurne,2100,,FS_0008841,3,1
497002.659859208,6656153.24913801,526439,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Unitaslaan,93,to 93 toegang park,Deurne,2100,,FS_0008842,8,1
496999.740122615,6656132.61501396,526440,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Unitaslaan,95,to 95 toegang park,Deurne,2100,,FS_0008843,8,1
498867.878948561,6660204.52699021,526441,FIETSSTALLING,RIK_GROEP,VOETPAD,August Van De Wielelei,,hoek Ruggeveldlaan,Deurne,2100,,FS_0008845,8,1
499009.345481786,6659775.49105964,526442,FIETSSTALLING,RIK_GROEP,VOETPAD,Ruggeveldlaan,488,ijsbaan,Deurne,2100,,FS_0008848,13,1
491706.809534259,6660198.56506399,526443,FIETSSTALLING,NIETJE_GROEP,PLEIN,Franklin Rooseveltplaats,8,to 8 opera op plein hoek van ertbornstraat,Antwerpen,2060,,FS_0008849,20,1
491696.457784486,6660203.01809848,526444,FIETSSTALLING,NIETJE_GROEP,PLEIN,Franklin Rooseveltplaats,8,to 8 opera op plein hoek van ertbornstraat,Antwerpen,2060,,FS_0008850,12,1
494462.733162322,6665687.77525965,526445,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Rodeloopstraat,21,toegang op sportterrein,Merksem,2170,,FS_0254847,5,1
492816.514904452,6658118.89060997,526446,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Steenbokstraat,1,,Antwerpen,2018,,FS_0008852,4,1
493041.189091733,6657806.15908368,526447,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Grotehondstraat,44,,Antwerpen,2018,,FS_0008853,6,1
493117.15090522,6657802.95284286,526448,FIETSSTALLING,NMBS_LOS_DUBBELZIJDIG,VOETPAD,Grotehondstraat,59,to 59,Antwerpen,2018,,FS_0008854,8,2
493262.881228751,6657792.18007961,526449,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Grotehondstraat,83,to 83,Antwerpen,2018,,FS_0008856,2,1
493442.20153413,6657936.03490005,526450,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dolfijnstraat,,to nr 10,Antwerpen,2018,,FS_0008857,2,1
493443.43964127,6658134.75457869,526451,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Door Verstraeteplaats,5,,Antwerpen,2018,,FS_0008858,4,1
492462.470166109,6657658.92650959,526452,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Diepenbeeckstraat,38-42,,Antwerpen,2018,,FS_0008859,3,1
493138.732318485,6657974.35710327,526453,FIETSSTALLING,NIETJE_GROEP,PLEIN,Dageraadplaats,,to filomenastraat,Antwerpen,2018,,FS_0008860,5,1
493339.444564144,6658361.14919178,526454,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Van Ruusbroecstraat,139,hoek plantin en moretuslei,Antwerpen,2018,,FS_0008862,4,1
493028.472566319,6658413.45667784,526455,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Magdalenastraat,4-6,,Antwerpen,2018,,FS_0008863,3,1
492420.890479537,6658709.03602078,526456,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Immerseelstraat,59,,Antwerpen,2018,,FS_0008864,7,1
492480.430018507,6659161.20615532,526457,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Copernicuslaan,12-40,thv 12-40 hoek lange kievitstraat,Antwerpen,2018,,FS_0008865,5,1
492469.951583797,6658451.20882289,526458,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Den Nestlei,2,,Antwerpen,2018,,FS_0008866,9,1
493275.255216837,6657791.30426343,526459,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Grotehondstraat,85-87,to 85-87,Antwerpen,2018,,FS_0008867,4,1
493457.161218113,6657795.73332495,526460,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Draakplaats,,doorgang onder de spoorwegbrug,Antwerpen,2018,,FS_0008868,9,2
493416.961334507,6658068.62448856,526461,FIETSSTALLING,RIK_GROEP,VOETPAD,Lange Altaarstraat,6,,Antwerpen,2018,,FS_0008869,2,1
493389.171166581,6658117.23974821,526462,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kreeftstraat,29,,Antwerpen,2018,,FS_0008870,2,1
493222.689046604,6658006.07667911,526463,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Dageraadplaats,5,kerk thv korte altaarstraat,Antwerpen,2018,,FS_0008871,5,1
493181.351399478,6657965.53487237,526464,FIETSSTALLING,NIETJE_GROEP,PLEIN,Dageraadplaats,2-3,to 2-3 oh plein,Antwerpen,2018,,FS_0008872,5,1
493078.53976988,6657978.31380713,526465,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Arendstraat,70,,Antwerpen,2018,,FS_0008873,5,1
493151.348935339,6658109.94847164,526466,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Stierstraat,1,,Antwerpen,2018,,FS_0008874,10,1
493062.588724625,6658424.14699197,526467,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Raafstraat,6,to 6,Antwerpen,2018,,FS_0008875,7,1
491704.432459256,6660089.08781028,526468,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Ertbornstraat,2-4,,Antwerpen,2018,,FS_0008877,14,1
496918.645305786,6660891.02557319,526469,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Gallifortlei,149,,Deurne,2100,,FS_0008878,1,1
496885.975579035,6660836.32377097,526470,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Gallifortlei,145,,Deurne,2100,,FS_0008879,1,1
496875.472152624,6660822.59225525,526471,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Gallifortlei,141,,Deurne,2100,,FS_0008880,1,1
496870.553805939,6660815.17536887,526472,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Gallifortlei,139,,Deurne,2100,,FS_0008881,1,1
496819.960520057,6660738.77121646,526473,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Gallifortlei,117,,Deurne,2100,,FS_0008883,1,1
496711.853501402,6661197.8738631,526474,FIETSSTALLING,BUISBEUGEL_ENKEL,PLEIN,Cornelis Schutstraat,39,thv op plein,Deurne,2100,,FS_0008884,1,1
496715.974442163,6661162.30418591,526475,FIETSSTALLING,BUISBEUGEL_ENKEL,PLEIN,Cornelis Schutstraat,18,thv op plein,Deurne,2100,,FS_0008885,1,1
490272.974673426,6651576.22282212,526476,FIETSSTALLING,RIK_ENKEL,VOETPAD,Sint-Bavostraat,97,,Wilrijk,2610,,FS_0008886,1,1
489521.130760403,6659498.1384767,526477,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Pompstraat,25,naast 25,Antwerpen,2000,,FS_0008888,3,1
489141.857306205,6652064.42493325,526478,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Heistraat,93,,Wilrijk,2610,,FS_0008890,1,1
489141.573033679,6652067.19400704,526479,FIETSSTALLING,P_BEUGEL_ENKEL,VOETPAD,Heistraat,93,,Wilrijk,2610,,FS_0008891,1,1
488977.003239686,6651366.44348524,526480,FIETSSTALLING,RIK_ENKEL,VOETPAD,Bist,17,,Wilrijk,2610,,FS_0008893,1,1
490644.318670977,6661007.20364717,526481,FIETSSTALLING,BETH_GALI,VOETPAD,Stadswaag,10,,Antwerpen,2000,,FS_0008894,1,1
490623.714929134,6661007.64165963,526482,FIETSSTALLING,BETH_GALI,VOETPAD,Stadswaag,5-7,,Antwerpen,2000,,FS_0008895,1,1
490620.78628267,6660990.34260376,526483,FIETSSTALLING,BETH_GALI,VOETPAD,Stadswaag,15,,Antwerpen,2000,,FS_0008896,1,1
490601.474984232,6660993.4286371,526484,FIETSSTALLING,BETH_GALI,VOETPAD,Stadswaag,17,,Antwerpen,2000,,FS_0008897,1,1
490605.998835024,6661010.49679975,526485,FIETSSTALLING,BETH_GALI,VOETPAD,Stadswaag,4,,Antwerpen,2000,,FS_0008898,1,1
490840.617642624,6661199.96796973,526486,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Paardenmarkt,34,,Antwerpen,2000,,FS_0008900,3,1
488628.001014922,6657523.28272973,526487,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Amerikalei,239,,Antwerpen,2000,,FS_0008901,2,1
490506.087837219,6658591.42951995,526488,FIETSSTALLING,RIK_ENKEL,VOETPAD,Britselei,22,,Antwerpen,2000,,FS_0008902,1,1
490526.146001266,6658613.77455389,526489,FIETSSTALLING,RIK_ENKEL,VOETPAD,Britselei,20,,Antwerpen,2000,,FS_0008903,1,1
490238.309642609,6661021.46600916,526490,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Klapdorp,14,,Antwerpen,2000,,FS_0008905,2,1
490495.802961029,6661176.25231144,526491,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Klapdorp,66-68,,Antwerpen,2000,,FS_0008906,1,1
490512.121770879,6661180.15233681,526492,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Klapdorp,70,,Antwerpen,2000,,FS_0008907,1,1
490732.303218713,6660586.52875629,526493,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Gratiekapelstraat,28,to 28 od hoek,Antwerpen,2000,,FS_0008908,1,1
490944.943341524,6661229.71662136,526494,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Paardenmarkt,67,,Antwerpen,2000,,FS_0008910,4,1
490685.558942019,6657928.93521796,526495,FIETSSTALLING,BUISBEUGEL_GROEP,VOETPAD,Molenstraat,69,,Antwerpen,2018,,FS_0008911,2,1
490212.683038281,6658208.86740893,526496,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Justitiestraat,77-79,to 77-79,Antwerpen,2018,,FS_0008912,1,1
491347.085183818,6657840.38482688,526497,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Sint-Vincentiusstraat,25,to 25,Antwerpen,2018,,FS_0008913,1,1
491360.283374774,6658256.62853568,526498,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Jacob Jordaensstraat,75,,Antwerpen,2018,,FS_0008914,5,1
490506.147468444,6658360.44675767,526499,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Justitiestraat,25,,Antwerpen,2018,,FS_0008916,1,1
490562.049823034,6656818.93048112,526500,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Lange Lozanastraat,197-199,,Antwerpen,2018,,FS_0008917,3,1
490219.293351225,6658196.97346223,526501,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Justitiestraat,77-79,,Antwerpen,2018,,FS_0008918,1,1
490242.237209857,6658210.60312289,526502,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Justitiestraat,73,,Antwerpen,2018,,FS_0008919,1,1
490298.116382564,6658242.34376789,526503,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Justitiestraat,65,,Antwerpen,2018,,FS_0008920,1,1
490462.552516513,6658355.28094708,526504,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Justitiestraat,20,,Antwerpen,2018,,FS_0008921,1,1
490835.982912838,6658599.61683128,526505,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Van Breestraat,14,,Antwerpen,2018,,FS_0008922,1,1
491143.094762047,6658270.05264897,526506,FIETSSTALLING,BETH_GALI,VOETPAD,Lange Leemstraat,79,,Antwerpen,2018,,FS_0008923,2,1
490152.74367861,6655774.93336738,526507,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Desguinlei,153,,Antwerpen,2018,,FS_0008926,2,1
490816.442130777,6656024.79253524,526508,FIETSSTALLING,RIK_DUBBEL,VOETPAD,Karel Oomsstraat,44,,Antwerpen,2018,,FS_0008927,1,1
490956.357514034,6656215.65625886,526509,FIETSSTALLING,RIK_DUBBEL,PLEIN,Karel Oomsstraat,1,,Antwerpen,2018,,FS_0008928,1,1
493154.855593706,6656655.01374308,526510,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Callensstraat,1,,Berchem,2600,,FS_0008929,1,1
490928.801045571,6656210.67253511,526511,FIETSSTALLING,RIK_WAAIER,MIDDENBERM,Karel Oomsstraat,1-11,to 18,Antwerpen,2018,,FS_0008930,1,1
491732.824143494,6661598.49775229,526512,FIETSSTALLING,RIK_ENKEL,VOETPAD,De Pretstraat,53,,Antwerpen,2060,,FS_0008931,1,1
492251.833976092,6660902.83252435,526513,FIETSSTALLING,RIK_GROEP,VOETPAD,Nachtegaalstraat,55-57,,Antwerpen,2060,,FS_0008933,3,1
492244.639063565,6660900.72822998,526514,FIETSSTALLING,RIK_DUBBEL,VOETPAD,Nachtegaalstraat,57,,Antwerpen,2060,,FS_0008934,1,1
492221.671878997,6661027.08722177,526515,FIETSSTALLING,RIK_GROEP,VOETPAD,Dambruggestraat,165,,Antwerpen,2060,,FS_0008935,2,1
493325.521990569,6660660.79715196,526516,FIETSSTALLING,NIETJE_GROEP,PARKEERZONE,Van Urselstraat,22,,Antwerpen,2060,,FS_0008936,2,1
493075.53112634,6660654.29146268,526517,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Vincent Van Goghplein,52,,Antwerpen,2060,,FS_0008937,1,1
493101.519256439,6660623.10228677,526518,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Vincent Van Goghplein,68,,Antwerpen,2060,,FS_0008938,1,1
493089.587561713,6660675.23375933,526519,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Vincent Van Goghplein,68,kant duinstraat,Antwerpen,2060,,FS_0008939,1,1
491831.512282624,6660673.19785265,526520,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Maerlantstraat,,to Violierstraat,Antwerpen,2060,,FS_0008940,6,1
491642.677045484,6661495.83767785,526521,FIETSSTALLING,RIK_ENKEL,VOETPAD,Van De Wervestraat,71,thv 71 hoek cassiersstraat,Antwerpen,2060,,FS_0008941,1,1
491797.838202005,6661595.99096311,526522,FIETSSTALLING,RIK_GROEP,VOETPAD,Cassiersstraat,52,,Antwerpen,2060,,FS_0008943,2,1
493231.850690545,6661550.57866159,526523,FIETSSTALLING,RIK_ENKEL,VOETPAD,Stuivenbergplein,37,to 37,Antwerpen,2060,,FS_0008944,1,1
493220.148012502,6661566.97481724,526524,FIETSSTALLING,RIK_ENKEL,VOETPAD,Stuivenbergplein,36,to 36,Antwerpen,2060,,FS_0008945,1,1
492979.438478524,6662424.56973658,526525,FIETSSTALLING,RIK_ENKEL,VOETPAD,Twee Netenstraat,1,,Antwerpen,2060,,FS_0008947,1,1
493588.23583136,6660421.51400044,526526,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Lange Van Bloerstraat,88,,Antwerpen,2060,,FS_0008948,1,1
493091.998814719,6662160.11118949,526527,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Demerstraat,16,,Antwerpen,2060,,FS_0008949,1,1
493083.721198642,6662143.78815996,526528,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Demerstraat,20,,Antwerpen,2060,,FS_0008950,1,1
492185.117371696,6666242.19453358,526529,FIETSSTALLING,BETH_GALI,VOETPAD,Venezuelastraat,2,aan canadalaan,Antwerpen,2030,,FS_0008951,1,1
492185.386520188,6666369.54572556,526530,FIETSSTALLING,BETH_GALI,VOETPAD,Venezuelastraat,1,,Antwerpen,2030,,FS_0008952,1,1
492294.055033335,6666241.1931131,526531,FIETSSTALLING,BETH_GALI,VOETPAD,Venezuelastraat,4,,Antwerpen,2030,,FS_0008953,1,1
492293.120020696,6666370.8306617,526532,FIETSSTALLING,BETH_GALI,VOETPAD,Venezuelastraat,3,,Antwerpen,2030,,FS_0008954,1,1
492345.365809609,6666992.5730817,526533,FIETSSTALLING,RIK_ENKEL,VOETPAD,Doctor Decroblystraat,2,,Antwerpen,2030,,FS_0008955,1,1
495074.605201674,6664438.85942126,526534,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Sint-Bartholomeusstraat,122,,Merksem,2170,,FS_0008956,1,1
495066.211784369,6664435.47340442,526535,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Sint-Bartholomeusstraat,120,,Merksem,2170,,FS_0008957,1,1
492376.882132557,6665364.60777308,526536,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Columbiastraat,8a,schouwburg,Antwerpen,2030,,FS_0008958,2,1
487023.320588539,6654381.16066397,526537,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hendriklei,2-4,hoek sint-bernardsesteenweg,Antwerpen,2020,,FS_0008961,4,1
486962.632987142,6654444.46722435,526538,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Hendriklei,12-14,,Hoboken,2660,,FS_0008962,4,1
487066.833638616,6654331.97315242,526539,FIETSSTALLING,RIK_ENKEL,VOETPAD,Julius De Geyterstraat,1,,Antwerpen,2660,,FS_0008963,1,1
486760.434265687,6653680.56350376,526540,FIETSSTALLING,RIK_ENKEL,VOETPAD,Sint-Bernardsesteenweg,170,thv 170 hoek sint-bernardsesteenweg,Hoboken,2660,,FS_0008964,1,1
486267.576466982,6652679.1084555,526541,FIETSSTALLING,RIK_ENKEL,MIDDENBERM,Sint-Bernardsesteenweg,581,aan trambedding,Hoboken,2660,,FS_0008965,1,1
486250.348813976,6652676.28519006,526542,FIETSSTALLING,RIK_ENKEL,MIDDENBERM,Sint-Bernardsesteenweg,856,aan trambedding,Hoboken,2660,,FS_0008966,1,1
485146.205572125,6653181.55077688,526543,FIETSSTALLING,NIETJE_ENKEL,PARKEERZONE,Krekelstraat,76,,Hoboken,2660,,FS_0008967,1,1
495042.229219475,6666618.02920451,526544,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Laaglandlaan,136,,Merksem,2170,,FS_0008968,2,1
495043.800673412,6666628.43821721,526545,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Laaglandlaan,138,,Merksem,2170,,FS_0008969,2,1
484999.76308009,6653295.48000489,526546,FIETSSTALLING,,PARKEERZONE,Krekelstraat,95-97,,Hoboken,2660,,FS_0008970,1,1
483760.340820506,6653623.52385296,526547,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Polderplein,25-27,ah basketveld,Hoboken,2660,,FS_0008971,1,1
483756.440640672,6653619.34944216,526548,FIETSSTALLING,BUISBEUGEL_ENKEL,VOETPAD,Polderplein,25-27,ah basketveld,Hoboken,2660,,FS_0008972,1,1
487353.474843603,6653859.64380043,526549,FIETSSTALLING,RIK_ENKEL,VOETPAD,Sportstraat,19,,Wilrijk,2610,,FS_0008973,1,1
484257.506110097,6652517.13329057,526550,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kioskplaats,73,,Hoboken,2660,,FS_0008974,5,1
498602.224016486,6661046.30623255,526551,FIETSSTALLING,NIETJE_GROEP,MIDDENBERM,Ruggeveldlaan,,to Ertbruggenlaan 49,Deurne,2100,,FS_0008976,2,1
498655.517619044,6661051.07994041,526552,FIETSSTALLING,RIK_GROEP,VOETPAD,Ertbruggelaan,60,od hoek,Deurne,2100,,FS_0008977,2,1
498654.060975393,6661067.96764805,526553,FIETSSTALLING,RIK_ENKEL,VOETPAD,Ertbruggelaan,53,od hoek to 60,Deurne,2100,,FS_0008978,1,1
493035.738394117,6657818.79274008,526554,FIETSSTALLING,NIETJE_ENKEL,VOETPAD,Grotehondstraat,49,thv 49 hoek filomenastraat,Antwerpen,2018,,FS_0008979,1,1
493065.526771996,6657817.8845173,526555,FIETSSTALLING,RIK_ENKEL,VOETPAD,Grotehondstraat,51,od hoek,Antwerpen,2018,,FS_0008980,1,1
497578.272663654,6661860.50208411,526556,FIETSSTALLING,P_BEUGEL_GROEP,GROENZONE,Alfons Schneiderlaan,235,hoek Ter Heydenlaan,Deurne,2100,,FS_0253857,12,1
488174.00488142,6653371.29719876,526557,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Athenestraat,25,,Antwerpen,2020,,FS_0009030,4,1
488252.325995047,6653449.45171728,526558,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Vijfkampstraat,31,,Antwerpen,2020,,FS_0009031,4,1
489036.594598971,6659171.56456373,526559,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Riemstraat,12,,Antwerpen,2000,,FS_0009032,6,1
489135.135468709,6659103.96751331,526560,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kloosterstraat,134,,Antwerpen,2000,,FS_0009033,3,1
489146.404732632,6659111.97897248,526561,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Kloosterstraat,157,,Antwerpen,2000,,FS_0009034,3,1
492777.208973659,6657875.6894043,526562,FIETSSTALLING,RIK_GROEP,VOETPAD,Steenbokstraat,2,,Antwerpen,2018,,FS_0009035,4,1
492370.802524721,6661454.99568016,526563,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Sint-Norbertusstraat,6-8,,Antwerpen,2060,,FS_0009036,4,1
491065.623842049,6661212.7674136,526564,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Paardenmarkt,87,,Antwerpen,2000,,FS_0009037,5,1
491773.247620297,6660846.47723818,526565,FIETSSTALLING,NIETJE_GROEP,VOETPAD,Van Maerlantstraat,38,,Antwerpen,2060,,FS_0253672,3,1
