X,Y,OBJECTID,GISID,TYPE,GC_NR,STRAATNAAM,HUISNUMMER,POSTCODE,SECTOR,OPMERKING,EBDD,ROUTE_WEEK,ROUTE_WEEKEND,FREQ_SLK,SLK_MA,SLK_DI,SLK_WO,SLK_DO,SLK_VR,SLK_ZA,SLK_ZO,FREQ_LEDIGING,LED_MA,LED_DI,LED_WO,LED_DO,LED_VR,LED_ZA,LED_ZO,Latitude,Longitude
490870.108478026,6661201.34644804,54681,GLASCONT_04919,ondergrondse duo,949,PAARDENMARKT,,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22506081145469,4.409561209632182
491295.886636759,6661135.65843681,54682,GLASCONT_04920,ondergrondse duo,234,PAARDENMARKT,,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.22469126136463,4.413386039908524
489967.70336113,6660243.4619982,54683,GLASCONT_04921,duo glasbol,D3228,GROENPLAATS,,2000,MIDDEN,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.21967161515761,4.401454766542429
493102.029077201,6672385.39797592,54684,GLASCONT_04922,mono glasbol wit,M2553,VOGELKERSSTRAAT,,2180,NOORD,,1899/12/30 00:00:00+00,,,Wekelijks,x,x,x,x,x,x,x,,,,,,,,,51.287937217628965,4.429610893503983
495385.001189895,6657392.74499749,54685,GLASCONT_01010,duo glasbol,D1175,KAREL DE PRETERLEI,110,2140,ZUID,Deurne zuid Borgerhout,1999/12/31 00:00:00+00,,,Wekelijks,,x,,x,,,,,,,,,,,,51.203629336206234,4.450119180924499
482811.726422377,6653525.60769106,54686,GLASCONT_00557,mono glasbol wit,M1540,SMALLANDLAAN,7,2660,ZUID,Hoboken,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,x,,,,51.18185826484039,4.337171531973542
482822.232193177,6653533.13829479,54687,GLASCONT_00558,mono glasbol groen,M1639,SMALLANDLAAN,7,2660,ZUID,Hoboken,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,x,,,,51.18190067036022,4.337265906918353
486636.42784789,6656408.44371012,54688,GLASCONT_00662,mono glasbol wit,M1542,,,2020,ZUID,Kiel,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.198088927870934,4.371529409450863
486633.237416692,6656397.24722835,54689,GLASCONT_00664,mono glasbol groen,M1624,,,2020,ZUID,Kiel,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.19802590158558,4.3715007493197815
486571.472292084,6660130.46412847,54690,GLASCONT_00763,mono glasbol wit,M1569,BLANCEFLOERLAAN,181,2050,MIDDEN,Linkeroever,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,x,,,,,,51.21903583121124,4.370945903765174
486578.264457343,6660130.42552094,54691,GLASCONT_00764,mono glasbol groen,M1654,BLANCEFLOERLAAN,181,2050,MIDDEN,Linkeroever,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,x,,,,,,51.21903561398397,4.3710069188238165
493974.152874176,6655730.85962154,54692,GLASCONT_00837,mono glasbol wit,M1564,ARBEIDERSSTRAAT,,2600,ZUID,Berchem,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.19427457371733,4.437445314868653
493968.003875815,6655735.35197737,54693,GLASCONT_00838,mono glasbol groen,M1591,ARBEIDERSSTRAAT,,2600,ZUID,Berchem,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.19429986377508,4.4373900774765564
496080.087546434,6663313.08958958,54694,GLASCONT_00887,mono glasbol wit,M1617,BELCROWNLAAN,,2100,NOORD,Deurne,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.23693955470407,4.45636324790312
496084.223452391,6663306.15846269,54695,GLASCONT_00888,mono glasbol groen,M1616,BELCROWNLAAN,,2100,NOORD,Deurne,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.2369005715137,4.456400401378468
496089.050278797,6663298.53453561,54696,GLASCONT_00889,mono glasbol wit,M1520,BELCROWNLAAN,,2100,NOORD,Deurne,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.23685769172375,4.456443761497811
496092.496017515,6663291.60583844,54697,GLASCONT_00890,mono glasbol groen,M1619,BELCROWNLAAN,,2100,NOORD,Deurne,1999/12/31 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.23681872212968,4.456474715095365
488913.327726036,6649441.25527836,54698,GLASCONT_04747,mono glasbol wit,M1507,NEERLANDWEG,44,2610,ZUID,Wilrijk,2018/02/28 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.15885315352974,4.391983149060348
488920.810900547,6649410.45279403,54699,GLASCONT_04747,mono glasbol groen,M1590,NEERLANDWEG,44,2610,ZUID,Wilrijk,2018/02/28 00:00:00+00,,,Niet van toepassing,,,,,,,,,,,,,,,,51.15867961496224,4.3920503715607175
