X,Y,OBJECTID,Straatnaam,Huisnummer,District,Postcode,Type,Start_Date,End_Date,GISID,Exploitant,AC_DC,Publiek,Autodelen,Taxi,Onst_Offst,NAAM,Opmerking
494151.451018918,6653738.17409487,209829,Fruithoflaan,85,Berchem,2600,Type2,2022-10-17,,EVChargingStation:BE*TCB*E100055*1,Total Belgium,AC,,,,straatparkeren,Fruithoflaan 85,
494151.451018918,6653738.17409487,209830,Fruithoflaan,85,Berchem,2600,Type2,2022-10-17,,EVChargingStation:BE*TCB*E100055*2,Total Belgium,AC,,,,straatparkeren,Fruithoflaan 85,
493758.970299525,6660241.58516226,209831,Kerkstraat,168,Antwerpen,2060,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100034*1,Total Belgium,AC,,,,straatparkeren,Kerkstraat 168,
493758.970299525,6660241.58516226,209832,Kerkstraat,168,Antwerpen,2060,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100034*2,Total Belgium,AC,,,,straatparkeren,Kerkstraat 168,
493543.300613,6658019.43443153,209833,Tweelingenstraat,2,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100033*1,Total Belgium,AC,,,,straatparkeren,Tweelingenstraat 2,
493543.300613,6658019.43443153,209834,Tweelingenstraat,2,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100033*2,Total Belgium,AC,,,,straatparkeren,Tweelingenstraat 2,
489265.163443207,6656740.51525187,209835,Coebergerstraat,49A,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100050*1,Total Belgium,AC,,,,straatparkeren,Coebergerstraat 49A,
489265.163443207,6656740.51525187,209836,Coebergerstraat,49A,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100050*2,Total Belgium,AC,,,,straatparkeren,Coebergerstraat 49A,
491536.246451731,6661756.35658004,209837,De Waghemakerestraat,24,Antwerpen,2060,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100007*1,Total Belgium,AC,,,,straatparkeren,De Waghemakerestraat 24,
491536.246451731,6661756.35658004,209838,De Waghemakerestraat,24,Antwerpen,2060,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100007*2,Total Belgium,AC,,,,straatparkeren,De Waghemakerestraat 24,
491927.560582897,6658990.11118022,209839,Terliststraat,10,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100071*1,Total Belgium,AC,,,,straatparkeren,Terliststraat 10,
491927.560582897,6658990.11118022,209840,Terliststraat,10,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100071*2,Total Belgium,AC,,,,straatparkeren,Terliststraat 10,
496696.485961032,6657674.43726794,209841,August Petenlei,2,DEURNE,2100,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100029*1,Total Belgium,AC,,,,straatparkeren,August Petenlei 2,
496696.485961032,6657674.43726794,209842,August Petenlei,2,DEURNE,2100,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100029*2,Total Belgium,AC,,,,straatparkeren,August Petenlei 2,
490133.466712167,6657369.44519307,209843,Ballaarstraat,45,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100066*1,Total Belgium,AC,,,,straatparkeren,Ballaarstraat 45,
490133.466712167,6657369.44519307,209844,Ballaarstraat,45,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100066*2,Total Belgium,AC,,,,straatparkeren,Ballaarstraat 45,
492806.213852997,6656941.11593082,209845,Boomgaardstraat,161,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100072*1,Total Belgium,AC,,,,straatparkeren,Boomgaardstraat 161,
492806.213852997,6656941.11593082,209846,Boomgaardstraat,161,Antwerpen,2018,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100072*2,Total Belgium,AC,,,,straatparkeren,Boomgaardstraat 161,
496132.020321578,6658784.03498657,209847,Hendrik Meyslaan,31,Deurne,2100,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100073*1,Total Belgium,AC,,,,straatparkeren,Hendrik Meyslaan 31,
496132.020321578,6658784.03498657,209848,Hendrik Meyslaan,31,Deurne,2100,Type2,2022-10-21,,EVChargingStation:BE*TCB*E100073*2,Total Belgium,AC,,,,straatparkeren,Hendrik Meyslaan 31,
492288.830289971,6654993.58918288,209849,Coremansstraat,3,Berchem,2600,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100060*1,Total Belgium,AC,,,,straatparkeren,Coremansstraat 3,
492288.830289971,6654993.58918288,209850,Coremansstraat,3,Berchem,2600,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100060*2,Total Belgium,AC,,,,straatparkeren,Coremansstraat 3,
487150.036409144,6661811.28568608,209851,Willem Klooslaan,6,Antwerpen,2050,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100075*1,Total Belgium,AC,,,,straatparkeren,Willem Klooslaan 6,
487150.036409144,6661811.28568608,209852,Willem Klooslaan,6,Antwerpen,2050,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100075*2,Total Belgium,AC,,,,straatparkeren,Willem Klooslaan 6,
491128.423523442,6662682.03737359,209853,Cadixstraat,45,Antwerpen Centrum,2000,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100089*1,Total Belgium,AC,,,,straatparkeren,Cadixstraat 45,
491128.423523442,6662682.03737359,209854,Cadixstraat,45,Antwerpen Centrum,2000,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100089*2,Total Belgium,AC,,,,straatparkeren,Cadixstraat 45,
491128.423523442,6662682.03737359,209855,Cadixstraat,45,Antwerpen Centrum,2000,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100018*1,Total Belgium,AC,,,,straatparkeren,Cadixstraat 45,
491128.423523442,6662682.03737359,209856,Cadixstraat,45,Antwerpen Centrum,2000,Type2,2022-10-27,,EVChargingStation:BE*TCB*E100018*2,Total Belgium,AC,,,,straatparkeren,Cadixstraat 45,
491800.27232257,6660805.01529992,209857,Van Maerlantstraat,51,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100304*1,Total Belgium,AC,,,,straatparkeren,Van Maerlantstraat 51,
491800.27232257,6660805.01529992,209858,Van Maerlantstraat,51,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100304*2,Total Belgium,AC,,,,straatparkeren,Van Maerlantstraat 51,
491800.27232257,6660805.01529992,209859,Van Maerlantstraat,51,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100305*1,Total Belgium,AC,,,,straatparkeren,Van Maerlantstraat 51,
491800.27232257,6660805.01529992,209860,Van Maerlantstraat,51,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100305*2,Total Belgium,AC,,,,straatparkeren,Van Maerlantstraat 51,
493127.516567267,6662441.28196703,209861,Rupelstraat,41,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100079*1,Total Belgium,AC,,,,straatparkeren,Rupelstraat 41,
493127.516567267,6662441.28196703,209862,Rupelstraat,41,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100079*2,Total Belgium,AC,,,,straatparkeren,Rupelstraat 41,
490873.04794688,6657784.91775668,209863,Gounodstraat,1,Antwerpen,2018,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100080*1,Total Belgium,AC,,,,straatparkeren,Gounodstraat 1,
490873.04794688,6657784.91775668,209864,Gounodstraat,1,Antwerpen,2018,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100080*2,Total Belgium,AC,,,,straatparkeren,Gounodstraat 1,
492599.78206003,6660516.85432293,209865,Greinstraat,59,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100091*1,Total Belgium,AC,,,,straatparkeren,Greinstraat 59,
492599.78206003,6660516.85432293,209866,Greinstraat,59,Antwerpen,2060,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100091*2,Total Belgium,AC,,,,straatparkeren,Greinstraat 59,
487279.658317989,6654114.84816432,209867,Julius de Geyterstraat,57,Wilrijk,2610,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100219*1,Total Belgium,AC,,,,straatparkeren,Julius de Geyterstraat 57,
487279.658317989,6654114.84816432,209868,Julius de Geyterstraat,57,Wilrijk,2610,Type2,2022-11-10,,EVChargingStation:BE*TCB*E100219*2,Total Belgium,AC,,,,straatparkeren,Julius de Geyterstraat 57,
496245.031337551,6661636.32944546,209869,Confortalei,92,Deurne,2100,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100037*1,Total Belgium,AC,,,,straatparkeren,Confortalei 92,
496245.031337551,6661636.32944546,209870,Confortalei,92,Deurne,2100,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100037*2,Total Belgium,AC,,,,straatparkeren,Confortalei 92,
487560.139788677,6654660.24024067,209871,De Bosschaertstraat,88,Antwerpen,2020,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100016*1,Total Belgium,AC,,,,straatparkeren,De Bosschaertstraat 88,
487560.139788677,6654660.24024067,209872,De Bosschaertstraat,88,Antwerpen,2020,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100016*2,Total Belgium,AC,,,,straatparkeren,De Bosschaertstraat 88,
497169.706714259,6661386.11191109,209873,Gallifortlei,265,Deurne,2100,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100076*1,Total Belgium,AC,,,,straatparkeren,Gallifortlei 265,
497169.706714259,6661386.11191109,209874,Gallifortlei,265,Deurne,2100,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100076*2,Total Belgium,AC,,,,straatparkeren,Gallifortlei 265,
495512.564280427,6665322.66630794,209875,Van Heybeeckstraat,29,Merksem,2170,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100085*1,Total Belgium,AC,,,,straatparkeren,Van Heybeeckstraat 29,
495512.564280427,6665322.66630794,209876,Van Heybeeckstraat,29,Merksem,2170,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100085*2,Total Belgium,AC,,,,straatparkeren,Van Heybeeckstraat 29,
491879.738658716,6672156.44929511,209877,Wilgehoevestraat,121,Ekeren,2180,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100170*1,Total Belgium,AC,,,,straatparkeren,Wilgehoevestraat 121,
491879.738658716,6672156.44929511,209878,Wilgehoevestraat,121,Ekeren,2180,Type2,2022-11-14,,EVChargingStation:BE*TCB*E100170*2,Total Belgium,AC,,,,straatparkeren,Wilgehoevestraat 121,
488444.847222135,6660981.30790547,209879,Frederik van Eedenplein,2,Antwerpen Linkeroever,2050,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100074*1,Total Belgium,AC,,,,straatparkeren,Frederik van Eedenplein 2,
488444.847222135,6660981.30790547,209880,Frederik van Eedenplein,2,Antwerpen Linkeroever,2050,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100074*2,Total Belgium,AC,,,,straatparkeren,Frederik van Eedenplein 2,
497341.582480774,6657675.11494327,209881,Van den Hautelei,39,Deurne,2100,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100084*1,Total Belgium,AC,,,,straatparkeren,Van den Hautelei 39,
497341.582480774,6657675.11494327,209882,Van den Hautelei,39,Deurne,2100,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100084*2,Total Belgium,AC,,,,straatparkeren,Van den Hautelei 39,
495629.448460938,6662728.8312674,209883,Van Cortbeemdelei,279,Deurne,2100,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100082*1,Total Belgium,AC,,,,straatparkeren,Van Cortbeemdelei 279,
495629.448460938,6662728.8312674,209884,Van Cortbeemdelei,279,Deurne,2100,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100082*2,Total Belgium,AC,,,,straatparkeren,Van Cortbeemdelei 279,
494159.043772429,6660046.32621666,209885,Helmstraat,163,Borgerhout,2140,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100268*1,Total Belgium,AC,,,,straatparkeren,Helmstraat 163,
494159.043772429,6660046.32621666,209886,Helmstraat,163,Borgerhout,2140,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100268*2,Total Belgium,AC,,,,straatparkeren,Helmstraat 163,
493906.748331459,6659525.65844708,209887,Kattenberg,55,Borgerhout,2140,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100264*1,Total Belgium,AC,,,,straatparkeren,Kattenberg 55,
493906.748331459,6659525.65844708,209888,Kattenberg,55,Borgerhout,2140,Type2,2022-11-15,,EVChargingStation:BE*TCB*E100264*2,Total Belgium,AC,,,,straatparkeren,Kattenberg 55,
494773.086145831,6655366.25251173,209889,Houtemstraat,14,Antwerpen,2600,Type2,2022-11-16,,EVChargingStation:BE*TCB*E100204*1,Total Belgium,AC,,,,straatparkeren,Houtemstraat 14,
494773.086145831,6655366.25251173,209890,Houtemstraat,14,Antwerpen,2600,Type2,2022-11-16,,EVChargingStation:BE*TCB*E100204*2,Total Belgium,AC,,,,straatparkeren,Houtemstraat 14,
497055.315021002,6656559.56879584,209891,Adelbert kennisplein,19,Deurne,2100,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100208*1,Total Belgium,AC,,,,straatparkeren,Adelbert kennisplein 19,
497055.315021002,6656559.56879584,209892,Adelbert kennisplein,19,Deurne,2100,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100208*2,Total Belgium,AC,,,,straatparkeren,Adelbert kennisplein 19,
496587.778487721,6666390.55561798,209893,Lode Geysenstraat,1,Merksem,2170,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100206*1,Total Belgium,AC,,,,straatparkeren,Lode Geysenstraat 1,
496587.778487721,6666390.55561798,209894,Lode Geysenstraat,1,Merksem,2170,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100206*2,Total Belgium,AC,,,,straatparkeren,Lode Geysenstraat 1,
496169.816659041,6665947.50705944,209895,Camelialei,5,Merksem,2170,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100099*1,Total Belgium,AC,,,,straatparkeren,Camelialei 5,
496169.816659041,6665947.50705944,209896,Camelialei,5,Merksem,2170,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100099*2,Total Belgium,AC,,,,straatparkeren,Camelialei 5,
494188.396659273,6656964.83559683,209897,Herculusstraat,5,Berchem,2600,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100094*1,Total Belgium,AC,,,,straatparkeren,Herculusstraat 5,
494188.396659273,6656964.83559683,209898,Herculusstraat,5,Berchem,2600,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100094*2,Total Belgium,AC,,,,straatparkeren,Herculusstraat 5,
487420.963225008,6662163.23782124,209899,August Vermeylenlaan,17,Antwerpen,2050,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100262*1,Total Belgium,AC,,,,straatparkeren,August Vermeylenlaan 17,
487420.963225008,6662163.23782124,209900,August Vermeylenlaan,17,Antwerpen,2050,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100262*2,Total Belgium,AC,,,,straatparkeren,August Vermeylenlaan 17,
491893.221454,6672189.71925868,209901,Wilgehoevestraat,121,Ekeren,2180,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100270*1,Total Belgium,AC,,,,straatparkeren,Wilgehoevestraat 121,
491893.221454,6672189.71925868,209902,Wilgehoevestraat,121,Ekeren,2180,Type2,2022-11-23,,EVChargingStation:BE*TCB*E100270*2,Total Belgium,AC,,,,straatparkeren,Wilgehoevestraat 121,
491477.060022913,6659426.68210856,209903,Maria-Theresialei,,Antwerpen-Zuid,2018,Type2,2022-11-28,,EVChargingStation:BE*TCB*E100090*1,Total Belgium,AC,,,,straatparkeren,Maria-Theresialei ,
491477.060022913,6659426.68210856,209904,Maria-Theresialei,,Antwerpen-Zuid,2018,Type2,2022-11-28,,EVChargingStation:BE*TCB*E100090*2,Total Belgium,AC,,,,straatparkeren,Maria-Theresialei ,
493645.694044826,6657406.72052726,209905,Generaal Capiaumontstraat,10,Berchem,2600,Type2,2022-11-28,,EVChargingStation:BE*TCB*E100019*1,Total Belgium,AC,,,,straatparkeren,Generaal Capiaumontstraat 10,
493648.560530748,6657423.66442549,209906,Generaal Capiaumontstraat,10,Berchem,2600,Type2,2022-11-28,,EVChargingStation:BE-TCB-E100019*2,Total Belgium,AC,,,,straatparkeren,Generaal Capiaumontstraat 10,
494470.155004959,6666503.86647276,209907,Frans Adriaenssensstraat,150,Antwerpen,2170,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100030*1,Total Belgium,AC,,,,straatparkeren,Frans Adriaenssensstraat 150,
494470.155004959,6666503.86647276,209908,Frans Adriaenssensstraat,150,Antwerpen,2170,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100030*2,Total Belgium,AC,,,,straatparkeren,Frans Adriaenssensstraat 150,
491593.678381297,6655631.19420792,209909,De wittestraat,44,Berchem,2600,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100209*1,Total Belgium,AC,,,,straatparkeren,De wittestraat 44,
491593.678381297,6655631.19420792,209910,De wittestraat,44,Berchem,2600,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100209*2,Total Belgium,AC,,,,straatparkeren,De wittestraat 44,
491382.892825808,6656201.08291655,209911,Kardinaal Mercierlei,20,Berchem,2600,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100211*1,Total Belgium,AC,,,,straatparkeren,Kardinaal Mercierlei 20,
491382.892825808,6656201.08291655,209912,Kardinaal Mercierlei,20,Berchem,2600,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100211*2,Total Belgium,AC,,,,straatparkeren,Kardinaal Mercierlei 20,
497056.431792372,6662983.83677522,209913,Middelmolenlaan,175,Deurne,2100,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100227*1,Total Belgium,AC,,,,straatparkeren,Middelmolenlaan 175,
497056.431792372,6662983.83677522,209914,Middelmolenlaan,175,Deurne,2100,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100227*2,Total Belgium,AC,,,,straatparkeren,Middelmolenlaan 175,
495215.255020652,6661575.97867202,209915,Ten Eekhovelei,195,Deurne,2100,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100226*1,Total Belgium,AC,,,,straatparkeren,Ten Eekhovelei 195,
495215.255020652,6661575.97867202,209916,Ten Eekhovelei,195,Deurne,2100,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100226*2,Total Belgium,AC,,,,straatparkeren,Ten Eekhovelei 195,
492692.142692809,6658129.2401188,209917,Lange Van Ruusbroecstraat,15,Antwerpen,2018,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100224*1,Total Belgium,AC,,,,straatparkeren,Lange Van Ruusbroecstraat 15,
492692.142692809,6658129.2401188,209918,Lange Van Ruusbroecstraat,15,Antwerpen,2018,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100224*2,Total Belgium,AC,,,,straatparkeren,Lange Van Ruusbroecstraat 15,
492692.142692809,6658129.2401188,209919,Lange Van Ruusbroecstraat,15,Antwerpen,2018,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100225*1,Total Belgium,AC,,,,straatparkeren,Lange Van Ruusbroecstraat 15,
492692.142692809,6658129.2401188,209920,Lange Van Ruusbroecstraat,15,Antwerpen,2018,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100225*2,Total Belgium,AC,,,,straatparkeren,Lange Van Ruusbroecstraat 15,
489648.728199804,6656056.06636911,209921,Desguinlei,214,Antwerpen,2018,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100203*1,Total Belgium,AC,,,,straatparkeren,Desguinlei 214,
489648.728199804,6656056.06636911,209922,Desguinlei,214,Antwerpen,2018,Type2,2022-11-30,,EVChargingStation:BE*TCB*E100203*2,Total Belgium,AC,,,,straatparkeren,Desguinlei 214,
491921.242710607,6655357.44488491,209923,Kemmelbergstraat,180,Berchem,2600,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100216*1,Total Belgium,AC,,,,straatparkeren,Kemmelbergstraat 180,
491921.242710607,6655357.44488491,209924,Kemmelbergstraat,180,Berchem,2600,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100216*2,Total Belgium,AC,,,,straatparkeren,Kemmelbergstraat 180,
493490.914033877,6672126.57385784,209925,De Kleine Geest,2,Ekeren,2180,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100223*1,Total Belgium,AC,,,,straatparkeren,De Kleine Geest 2,
493490.914033877,6672126.57385784,209926,De Kleine Geest,2,Ekeren,2180,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100223*2,Total Belgium,AC,,,,straatparkeren,De Kleine Geest 2,
495998.629611532,6666096.09182561,209927,Kasterveldenstraat,14,Merksem,2170,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100201*1,Total Belgium,AC,,,,straatparkeren,Kasterveldenstraat 14,
495998.629611532,6666096.09182561,209928,Kasterveldenstraat,14,Merksem,2170,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100201*2,Total Belgium,AC,,,,straatparkeren,Kasterveldenstraat 14,
493229.376759781,6654486.11526957,209929,Jan Moorkensstraat,21,Berchem,2600,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100218*1,Total Belgium,AC,,,,straatparkeren,Jan Moorkensstraat 21,
493229.376759781,6654486.11526957,209930,Jan Moorkensstraat,21,Berchem,2600,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100218*2,Total Belgium,AC,,,,straatparkeren,Jan Moorkensstraat 21,
490114.622681744,6656942.47233079,209931,Haantjeslei,191,Antwerpen,2018,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100097*1,Total Belgium,AC,,,,straatparkeren,Haantjeslei 191,
490114.622681744,6656942.47233079,209932,Haantjeslei,191,Antwerpen,2018,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100097*2,Total Belgium,AC,,,,straatparkeren,Haantjeslei 191,
490114.622681744,6656942.47233079,209933,Haantjeslei,191,Antwerpen,2018,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100096*1,Total Belgium,AC,,,,straatparkeren,Haantjeslei 191,
490114.622681744,6656942.47233079,209934,Haantjeslei,191,Antwerpen,2018,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100096*2,Total Belgium,AC,,,,straatparkeren,Haantjeslei 191,
490476.477929361,6657719.17284952,209935,Isabella Brantstraat,26,Antwerpen,2018,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100228*1,Total Belgium,AC,,,,straatparkeren,Isabella Brantstraat 26,
490476.477929361,6657719.17284952,209936,Isabella Brantstraat,26,Antwerpen,2018,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100228*2,Total Belgium,AC,,,,straatparkeren,Isabella Brantstraat 26,
488871.513291127,6658014.01347519,209937,Lambermontplaats,10,Antwerpen,2000,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100221*1,Total Belgium,AC,,,,straatparkeren,Lambermontplaats 10,
488871.513291127,6658014.01347519,209938,Lambermontplaats,10,Antwerpen,2000,Type2,2022-12-02,,EVChargingStation:BE*TCB*E100221*2,Total Belgium,AC,,,,straatparkeren,Lambermontplaats 10,
493445.949452196,6658168.55313587,209939,Bosduifstraat,1,Antwerpen,2018,Type2,2022-12-06,,EVChargingStation:BE*TCB*E100307*1,Total Belgium,AC,,,,straatparkeren,Bosduifstraat 1,
493445.949452196,6658168.55313587,209940,Bosduifstraat,1,Antwerpen,2018,Type2,2022-12-06,,EVChargingStation:BE*TCB*E100307*2,Total Belgium,AC,,,,straatparkeren,Bosduifstraat 1,
493445.949452196,6658168.55313587,209941,Bosduifstraat,1,Antwerpen,2018,Type2,2022-12-06,,EVChargingStation:BE*TCB*E100306*1,Total Belgium,AC,,,,straatparkeren,Bosduifstraat 1,
493445.949452196,6658168.55313587,209942,Bosduifstraat,1,Antwerpen,2018,Type2,2022-12-06,,EVChargingStation:BE*TCB*E100306*2,Total Belgium,AC,,,,straatparkeren,Bosduifstraat 1,
